zone_stage,stage,fleet_index,ship_index,body_type,body_level,beam_type,beam_level,beam_count,missile_type,missile_level,missile_count,hanger_type,hanger_level,hanger_count,body_ratio,beam_ratio,missile_ratio,hanger_ratio
37,4,0,0,body_t4_m1,4,beam_t4_m1,4,2,missile_t4_m1,1,2,,,,1,1,1,1
37,4,0,1,body_t3_m1,4,beam_t3_m1,4,2,missile_t3_m1,1,1,,,,1,1,1,1
37,4,0,2,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
37,4,0,3,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
37,4,1,0,body_t5_m1,4,beam_t5_m1,4,2,missile_t5_m1,1,2,,,,1,1,1,1
37,4,1,1,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
37,4,1,2,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
37,4,2,0,body_t5_m1,4,beam_t5_m1,4,2,missile_t5_m1,1,2,,,,1,1,1,1
37,4,2,1,body_t3_m1,4,beam_t3_m1,4,2,missile_t3_m1,1,1,,,,1,1,1,1
37,4,2,2,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
37,4,3,0,body_t7_m1,4,beam_t7_m1,4,3,missile_t7_m1,1,2,,,,1,1,1,1
37,4,3,1,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
37,4,3,2,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
37,5,0,0,body_t7_m1,5,beam_t7_m1,5,3,,,,,,,1,1,1,1
37,5,0,1,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
37,5,0,2,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
37,5,1,0,body_t5_m1,5,beam_t5_m1,5,2,,,,,,,1,1,1,1
37,5,1,1,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
37,5,1,2,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
37,5,1,3,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
37,5,2,0,body_t5_m1,5,beam_t5_m1,5,2,,,,,,,1,1,1,1
37,5,2,1,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
37,5,2,2,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
37,5,2,3,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
37,5,3,0,body_t7_m1,5,beam_t7_m1,5,3,,,,,,,1,1,1,1
37,5,3,1,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
37,6,0,0,body_t5_m1,6,beam_t5_m1,6,2,missile_t5_m1,1,2,,,,1,1,1,1
37,6,0,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
37,6,0,2,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
37,6,1,0,body_t4_m1,6,beam_t4_m1,6,2,missile_t4_m1,1,2,,,,1,1,1,1
37,6,1,1,body_t3_m1,6,beam_t3_m1,6,2,missile_t3_m1,1,1,,,,1,1,1,1
37,6,1,2,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
37,6,2,0,body_t3_m1,6,beam_t3_m1,6,2,missile_t3_m1,1,1,,,,1,1,1,1
37,6,2,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
37,6,2,2,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
37,6,2,3,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
37,6,2,4,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
37,6,3,0,body_t5_m1,6,beam_t5_m1,6,2,missile_t5_m1,1,2,,,,1,1,1,1
37,6,3,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
37,6,3,2,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
37,6,3,3,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
37,7,0,0,body_t6_m1,7,beam_t6_m1,7,2,,,,,,,1,1,1,1
37,7,0,1,body_t2_m1,7,beam_t2_m1,7,2,,,,,,,1,1,1,1
37,7,0,2,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
37,7,1,0,body_t5_m1,7,beam_t5_m1,7,2,,,,,,,1,1,1,1
37,7,1,1,body_t2_m1,7,beam_t2_m1,7,2,,,,,,,1,1,1,1
37,7,1,2,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
37,7,1,3,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
37,7,2,0,body_t3_m1,7,beam_t3_m1,7,2,,,,,,,1,1,1,1
37,7,2,1,body_t3_m1,7,beam_t3_m1,7,2,,,,,,,1,1,1,1
37,7,2,2,body_t2_m1,7,beam_t2_m1,7,2,,,,,,,1,1,1,1
37,7,2,3,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
37,7,3,0,body_t3_m1,7,beam_t3_m1,7,2,,,,,,,1,1,1,1
37,7,3,1,body_t2_m1,7,beam_t2_m1,7,2,,,,,,,1,1,1,1
37,7,3,2,body_t2_m1,7,beam_t2_m1,7,2,,,,,,,1,1,1,1
37,7,3,3,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
37,7,3,4,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
37,8,0,0,body_t4_m1,8,beam_t4_m1,8,2,missile_t4_m1,1,2,,,,1,1,1,1
37,8,0,1,body_t3_m1,8,beam_t3_m1,8,2,missile_t3_m1,1,1,,,,1,1,1,1
37,8,0,2,body_t2_m1,8,beam_t2_m1,8,2,missile_t2_m1,1,1,,,,1,1,1,1
37,8,1,0,body_t9_m1,8,beam_t9_m1,8,3,missile_t9_m1,1,3,,,,1,1,1,1
37,8,2,0,body_t9_m1,8,beam_t9_m1,8,3,missile_t9_m1,1,3,,,,1,1,1,1
37,8,3,0,body_t8_m1,8,beam_t8_m1,8,3,missile_t8_m1,1,3,,,,1,1,1,1
37,8,3,1,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
37,9,0,0,body_t5_m1,9,beam_t5_m1,9,2,,,,,,,1,1,1,1
37,9,0,1,body_t3_m1,9,beam_t3_m1,9,2,,,,,,,1,1,1,1
37,9,0,2,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
37,9,1,0,body_t6_m1,9,beam_t6_m1,9,2,,,,,,,1,1,1,1
37,9,1,1,body_t2_m1,9,beam_t2_m1,9,2,,,,,,,1,1,1,1
37,9,1,2,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
37,9,2,0,body_t8_m1,9,beam_t8_m1,9,3,,,,,,,1,1,1,1
37,9,2,1,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
37,9,3,0,body_t9_m1,9,beam_t9_m1,9,3,,,,,,,1,1,1,1
37,10,0,0,body_t5_m1,10,beam_t5_m1,10,2,missile_t5_m1,1,2,hanger_t5_m1,1,2,1,1,1,1
37,10,0,1,body_t2_m1,10,beam_t2_m1,10,2,missile_t2_m1,1,1,hanger_t2_m1,1,1,1,1,1,1
37,10,0,2,body_t2_m1,10,beam_t2_m1,10,2,missile_t2_m1,1,1,hanger_t2_m1,1,1,1,1,1,1
37,10,1,0,body_t4_m1,10,beam_t4_m1,10,2,missile_t4_m1,1,2,hanger_t4_m1,1,1,1,1,1,1
37,10,1,1,body_t3_m1,10,beam_t3_m1,10,2,missile_t3_m1,1,1,hanger_t3_m1,1,1,1,1,1,1
37,10,1,2,body_t2_m1,10,beam_t2_m1,10,2,missile_t2_m1,1,1,hanger_t2_m1,1,1,1,1,1,1
37,10,2,0,body_t7_m1,10,beam_t7_m1,10,3,missile_t7_m1,1,2,hanger_t7_m1,1,2,1,1,1,1
37,10,2,1,body_t2_m1,10,beam_t2_m1,10,2,missile_t2_m1,1,1,hanger_t2_m1,1,1,1,1,1,1
37,10,3,0,body_t8_m1,10,beam_t8_m1,10,3,missile_t8_m1,1,3,hanger_t8_m1,1,2,1,1,1,1
37,10,3,1,body_t1_m1,10,beam_t1_m1,10,1,missile_t1_m1,1,1,hanger_t1_m1,1,1,1,1,1,1
38,1,0,0,body_t7_m1,1,beam_t7_m1,1,3,,,,,,,1,1,1,1
38,1,0,1,body_t2_m1,1,beam_t2_m1,1,2,,,,,,,1,1,1,1
38,1,1,0,body_t6_m1,1,beam_t6_m1,1,2,,,,,,,1,1,1,1
38,1,1,1,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
38,1,1,2,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
38,1,1,3,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
38,1,2,0,body_t6_m1,1,beam_t6_m1,1,2,,,,,,,1,1,1,1
38,1,2,1,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
38,1,2,2,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
38,1,2,3,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
38,1,3,0,body_t3_m1,1,beam_t3_m1,1,2,,,,,,,1,1,1,1
38,1,3,1,body_t3_m1,1,beam_t3_m1,1,2,,,,,,,1,1,1,1
38,1,3,2,body_t3_m1,1,beam_t3_m1,1,2,,,,,,,1,1,1,1
38,2,0,0,body_t8_m1,2,beam_t8_m1,2,3,missile_t8_m1,1,3,,,,1,1,1,1
38,2,0,1,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
38,2,1,0,body_t4_m1,2,beam_t4_m1,2,2,missile_t4_m1,1,2,,,,1,1,1,1
38,2,1,1,body_t3_m1,2,beam_t3_m1,2,2,missile_t3_m1,1,1,,,,1,1,1,1
38,2,1,2,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
38,2,1,3,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
38,2,2,0,body_t7_m1,2,beam_t7_m1,2,3,missile_t7_m1,1,2,,,,1,1,1,1
38,2,2,1,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
38,2,2,2,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
38,2,3,0,body_t7_m1,2,beam_t7_m1,2,3,missile_t7_m1,1,2,,,,1,1,1,1
38,2,3,1,body_t2_m1,2,beam_t2_m1,2,2,missile_t2_m1,1,1,,,,1,1,1,1
38,3,0,0,body_t5_m1,3,beam_t5_m1,3,2,,,,,,,1,1,1,1
38,3,0,1,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
38,3,0,2,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
38,3,0,3,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
38,3,1,0,body_t4_m1,3,beam_t4_m1,3,2,,,,,,,1,1,1,1
38,3,1,1,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
38,3,1,2,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
38,3,1,3,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
38,3,2,0,body_t8_m1,3,beam_t8_m1,3,3,,,,,,,1,1,1,1
38,3,2,1,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
38,3,3,0,body_t5_m1,3,beam_t5_m1,3,2,,,,,,,1,1,1,1
38,3,3,1,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
38,3,3,2,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
38,3,3,3,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
38,4,0,0,body_t7_m1,4,beam_t7_m1,4,3,missile_t7_m1,1,2,,,,1,1,1,1
38,4,0,1,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
38,4,0,2,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
38,4,1,0,body_t5_m1,4,beam_t5_m1,4,2,missile_t5_m1,1,2,,,,1,1,1,1
38,4,1,1,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
38,4,1,2,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
38,4,1,3,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
38,4,2,0,body_t6_m1,4,beam_t6_m1,4,2,missile_t6_m1,1,2,,,,1,1,1,1
38,4,2,1,body_t3_m1,4,beam_t3_m1,4,2,missile_t3_m1,1,1,,,,1,1,1,1
38,4,3,0,body_t6_m1,4,beam_t6_m1,4,2,missile_t6_m1,1,2,,,,1,1,1,1
38,4,3,1,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
38,4,3,2,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
38,4,3,3,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
38,5,0,0,body_t3_m1,5,beam_t3_m1,5,2,,,,,,,1,1,1,1
38,5,0,1,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
38,5,0,2,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
38,5,0,3,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
38,5,0,4,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
38,5,1,0,body_t7_m1,5,beam_t7_m1,5,3,,,,,,,1,1,1,1
38,5,1,1,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
38,5,1,2,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
38,5,2,0,body_t6_m1,5,beam_t6_m1,5,2,,,,,,,1,1,1,1
38,5,2,1,body_t3_m1,5,beam_t3_m1,5,2,,,,,,,1,1,1,1
38,5,3,0,body_t8_m1,5,beam_t8_m1,5,3,,,,,,,1,1,1,1
38,5,3,1,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
38,6,0,0,body_t5_m1,6,beam_t5_m1,6,2,missile_t5_m1,1,2,,,,1,1,1,1
38,6,0,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
38,6,0,2,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
38,6,0,3,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
38,6,1,0,body_t5_m1,6,beam_t5_m1,6,2,missile_t5_m1,1,2,,,,1,1,1,1
38,6,1,1,body_t4_m1,6,beam_t4_m1,6,2,missile_t4_m1,1,2,,,,1,1,1,1
38,6,2,0,body_t5_m1,6,beam_t5_m1,6,2,missile_t5_m1,1,2,,,,1,1,1,1
38,6,2,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
38,6,2,2,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
38,6,2,3,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
38,6,3,0,body_t4_m1,6,beam_t4_m1,6,2,missile_t4_m1,1,2,,,,1,1,1,1
38,6,3,1,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
38,6,3,2,body_t2_m1,6,beam_t2_m1,6,2,missile_t2_m1,1,1,,,,1,1,1,1
38,6,3,3,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
38,7,0,0,body_t4_m1,7,beam_t4_m1,7,2,,,,,,,1,1,1,1
38,7,0,1,body_t3_m1,7,beam_t3_m1,7,2,,,,,,,1,1,1,1
38,7,0,2,body_t2_m1,7,beam_t2_m1,7,2,,,,,,,1,1,1,1
38,7,1,0,body_t4_m1,7,beam_t4_m1,7,2,,,,,,,1,1,1,1
38,7,1,1,body_t3_m1,7,beam_t3_m1,7,2,,,,,,,1,1,1,1
38,7,1,2,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
38,7,1,3,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
38,7,2,0,body_t8_m1,7,beam_t8_m1,7,3,,,,,,,1,1,1,1
38,7,2,1,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
38,7,3,0,body_t8_m1,7,beam_t8_m1,7,3,,,,,,,1,1,1,1
38,7,3,1,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
38,8,0,0,body_t4_m1,8,beam_t4_m1,8,2,missile_t4_m1,1,2,,,,1,1,1,1
38,8,0,1,body_t3_m1,8,beam_t3_m1,8,2,missile_t3_m1,1,1,,,,1,1,1,1
38,8,0,2,body_t2_m1,8,beam_t2_m1,8,2,missile_t2_m1,1,1,,,,1,1,1,1
38,8,1,0,body_t5_m1,8,beam_t5_m1,8,2,missile_t5_m1,1,2,,,,1,1,1,1
38,8,1,1,body_t2_m1,8,beam_t2_m1,8,2,missile_t2_m1,1,1,,,,1,1,1,1
38,8,1,2,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
38,8,1,3,body_t1_m1,8,beam_t1_m1,8,1,missile_t1_m1,1,1,,,,1,1,1,1
38,8,2,0,body_t4_m1,8,beam_t4_m1,8,2,missile_t4_m1,1,2,,,,1,1,1,1
38,8,2,1,body_t3_m1,8,beam_t3_m1,8,2,missile_t3_m1,1,1,,,,1,1,1,1
38,8,2,2,body_t2_m1,8,beam_t2_m1,8,2,missile_t2_m1,1,1,,,,1,1,1,1
38,8,3,0,body_t5_m1,8,beam_t5_m1,8,2,missile_t5_m1,1,2,,,,1,1,1,1
38,8,3,1,body_t4_m1,8,beam_t4_m1,8,2,missile_t4_m1,1,2,,,,1,1,1,1
38,9,0,0,body_t8_m1,9,beam_t8_m1,9,3,,,,,,,1,1,1,1
38,9,0,1,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
38,9,1,0,body_t4_m1,9,beam_t4_m1,9,2,,,,,,,1,1,1,1
38,9,1,1,body_t2_m1,9,beam_t2_m1,9,2,,,,,,,1,1,1,1
38,9,1,2,body_t2_m1,9,beam_t2_m1,9,2,,,,,,,1,1,1,1
38,9,1,3,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
38,9,2,0,body_t5_m1,9,beam_t5_m1,9,2,,,,,,,1,1,1,1
38,9,2,1,body_t3_m1,9,beam_t3_m1,9,2,,,,,,,1,1,1,1
38,9,2,2,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
38,9,3,0,body_t5_m1,9,beam_t5_m1,9,2,,,,,,,1,1,1,1
38,9,3,1,body_t2_m1,9,beam_t2_m1,9,2,,,,,,,1,1,1,1
38,9,3,2,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
38,9,3,3,body_t1_m1,9,beam_t1_m1,9,1,,,,,,,1,1,1,1
38,10,0,0,body_t6_m1,10,beam_t6_m1,10,2,missile_t6_m1,1,2,hanger_t6_m1,1,2,1,1,1,1
38,10,0,1,body_t3_m1,10,beam_t3_m1,10,2,missile_t3_m1,1,1,hanger_t3_m1,1,1,1,1,1,1
38,10,1,0,body_t5_m1,10,beam_t5_m1,10,2,missile_t5_m1,1,2,hanger_t5_m1,1,2,1,1,1,1
38,10,1,1,body_t2_m1,10,beam_t2_m1,10,2,missile_t2_m1,1,1,hanger_t2_m1,1,1,1,1,1,1
38,10,1,2,body_t2_m1,10,beam_t2_m1,10,2,missile_t2_m1,1,1,hanger_t2_m1,1,1,1,1,1,1
38,10,2,0,body_t4_m1,10,beam_t4_m1,10,2,missile_t4_m1,1,2,hanger_t4_m1,1,1,1,1,1,1
38,10,2,1,body_t3_m1,10,beam_t3_m1,10,2,missile_t3_m1,1,1,hanger_t3_m1,1,1,1,1,1,1
38,10,2,2,body_t2_m1,10,beam_t2_m1,10,2,missile_t2_m1,1,1,hanger_t2_m1,1,1,1,1,1,1
38,10,3,0,body_t6_m1,10,beam_t6_m1,10,2,missile_t6_m1,1,2,hanger_t6_m1,1,2,1,1,1,1
38,10,3,1,body_t1_m1,10,beam_t1_m1,10,1,missile_t1_m1,1,1,hanger_t1_m1,1,1,1,1,1,1
38,10,3,2,body_t1_m1,10,beam_t1_m1,10,1,missile_t1_m1,1,1,hanger_t1_m1,1,1,1,1,1,1
38,10,3,3,body_t1_m1,10,beam_t1_m1,10,1,missile_t1_m1,1,1,hanger_t1_m1,1,1,1,1,1,1
39,1,0,0,body_t9_m1,1,beam_t9_m1,1,3,,,,,,,1,1,1,1
39,1,1,0,body_t5_m1,1,beam_t5_m1,1,2,,,,,,,1,1,1,1
39,1,1,1,body_t2_m1,1,beam_t2_m1,1,2,,,,,,,1,1,1,1
39,1,1,2,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
39,1,1,3,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
39,1,2,0,body_t8_m1,1,beam_t8_m1,1,3,,,,,,,1,1,1,1
39,1,2,1,body_t1_m1,1,beam_t1_m1,1,1,,,,,,,1,1,1,1
39,1,3,0,body_t9_m1,1,beam_t9_m1,1,3,,,,,,,1,1,1,1
39,2,0,0,body_t6_m1,2,beam_t6_m1,2,2,missile_t6_m1,1,2,,,,1,1,1,1
39,2,0,1,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
39,2,0,2,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
39,2,0,3,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
39,2,1,0,body_t4_m1,2,beam_t4_m1,2,2,missile_t4_m1,1,2,,,,1,1,1,1
39,2,1,1,body_t3_m1,2,beam_t3_m1,2,2,missile_t3_m1,1,1,,,,1,1,1,1
39,2,1,2,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
39,2,1,3,body_t1_m1,2,beam_t1_m1,2,1,missile_t1_m1,1,1,,,,1,1,1,1
39,2,2,0,body_t9_m1,2,beam_t9_m1,2,3,missile_t9_m1,1,3,,,,1,1,1,1
39,2,3,0,body_t5_m1,2,beam_t5_m1,2,2,missile_t5_m1,1,2,,,,1,1,1,1
39,2,3,1,body_t4_m1,2,beam_t4_m1,2,2,missile_t4_m1,1,2,,,,1,1,1,1
39,3,0,0,body_t7_m1,3,beam_t7_m1,3,3,,,,,,,1,1,1,1
39,3,0,1,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
39,3,0,2,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
39,3,1,0,body_t8_m1,3,beam_t8_m1,3,3,,,,,,,1,1,1,1
39,3,1,1,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
39,3,2,0,body_t6_m1,3,beam_t6_m1,3,2,,,,,,,1,1,1,1
39,3,2,1,body_t2_m1,3,beam_t2_m1,3,2,,,,,,,1,1,1,1
39,3,2,2,body_t1_m1,3,beam_t1_m1,3,1,,,,,,,1,1,1,1
39,3,3,0,body_t9_m1,3,beam_t9_m1,3,3,,,,,,,1,1,1,1
39,4,0,0,body_t6_m1,4,beam_t6_m1,4,2,missile_t6_m1,1,2,,,,1,1,1,1
39,4,0,1,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
39,4,0,2,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
39,4,1,0,body_t4_m1,4,beam_t4_m1,4,2,missile_t4_m1,1,2,,,,1,1,1,1
39,4,1,1,body_t3_m1,4,beam_t3_m1,4,2,missile_t3_m1,1,1,,,,1,1,1,1
39,4,1,2,body_t2_m1,4,beam_t2_m1,4,2,missile_t2_m1,1,1,,,,1,1,1,1
39,4,2,0,body_t9_m1,4,beam_t9_m1,4,3,missile_t9_m1,1,3,,,,1,1,1,1
39,4,3,0,body_t5_m1,4,beam_t5_m1,4,2,missile_t5_m1,1,2,,,,1,1,1,1
39,4,3,1,body_t3_m1,4,beam_t3_m1,4,2,missile_t3_m1,1,1,,,,1,1,1,1
39,4,3,2,body_t1_m1,4,beam_t1_m1,4,1,missile_t1_m1,1,1,,,,1,1,1,1
39,5,0,0,body_t6_m1,5,beam_t6_m1,5,2,,,,,,,1,1,1,1
39,5,0,1,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
39,5,0,2,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
39,5,1,0,body_t7_m1,5,beam_t7_m1,5,3,,,,,,,1,1,1,1
39,5,1,1,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
39,5,2,0,body_t4_m1,5,beam_t4_m1,5,2,,,,,,,1,1,1,1
39,5,2,1,body_t2_m1,5,beam_t2_m1,5,2,,,,,,,1,1,1,1
39,5,2,2,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
39,5,2,3,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
39,5,2,4,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
39,5,3,0,body_t4_m1,5,beam_t4_m1,5,2,,,,,,,1,1,1,1
39,5,3,1,body_t4_m1,5,beam_t4_m1,5,2,,,,,,,1,1,1,1
39,5,3,2,body_t1_m1,5,beam_t1_m1,5,1,,,,,,,1,1,1,1
39,6,0,0,body_t4_m1,6,beam_t4_m1,6,2,missile_t4_m1,1,2,,,,1,1,1,1
39,6,0,1,body_t3_m1,6,beam_t3_m1,6,2,missile_t3_m1,1,1,,,,1,1,1,1
39,6,0,2,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
39,6,0,3,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
39,6,1,0,body_t9_m1,6,beam_t9_m1,6,3,missile_t9_m1,1,3,,,,1,1,1,1
39,6,2,0,body_t4_m1,6,beam_t4_m1,6,2,missile_t4_m1,1,2,,,,1,1,1,1
39,6,2,1,body_t3_m1,6,beam_t3_m1,6,2,missile_t3_m1,1,1,,,,1,1,1,1
39,6,2,2,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
39,6,2,3,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
39,6,3,0,body_t8_m1,6,beam_t8_m1,6,3,missile_t8_m1,1,3,,,,1,1,1,1
39,6,3,1,body_t1_m1,6,beam_t1_m1,6,1,missile_t1_m1,1,1,,,,1,1,1,1
39,7,0,0,body_t8_m1,7,beam_t8_m1,7,3,,,,,,,1,1,1,1
39,7,0,1,body_t1_m1,7,beam_t1_m1,7,1,,,,,,,1,1,1,1
